25
3
10 	20 	30 	40 	50 	60 	70 	80 	90 	100 	110 	120 	130 	140 	150 	160 	170 	180 	190 	200 	210 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	0 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	8 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	1 	10 	10 	10 	10 	10 	
0 	0 	0 	
3 	9 	8 	
3 	2 	6 	
5 	5 	6 	
8 	4 	7 	
5 	4 	8 	
7 	2 	4 	
6 	9 	5 	
7 	4 	10 	
3 	1 	5 	
3 	5 	2 	
8 	9 	3 	
10 	9 	8 	
2 	7 	9 	
6 	10 	10 	
10 	4 	1 	
1 	3 	9 	
9 	3 	10 	
7 	6 	7 	
7 	7 	4 	
9 	3 	2 	
5 	9 	2 	
7 	10 	6 	
2 	3 	5 	
8 	7 	5 	
6 	9 	4 	
1 	1 	1 	
1 	0 	1 	
0 	1 	0 	
1 	0 	0 	
1 	1 	1 	
0 	0 	1 	
0 	1 	0 	
1 	1 	0 	
1 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
1 	1 	0 	
1 	1 	1 	
1 	0 	1 	
1 	1 	0 	
0 	0 	1 	
1 	0 	1 	
0 	1 	0 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
