25
6
20 	40 	60 	80 	100 	120 	140 	160 	180 	200 	220 	240 	260 	
7 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
20 	20 	20 	20 	17 	20 	20 	20 	20 	20 	20 	20 	20 	
20 	20 	20 	20 	20 	20 	20 	20 	6 	20 	20 	20 	20 	
20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
0 	0 	0 	0 	0 	0 	
10 	5 	5 	6 	9 	10 	
9 	6 	7 	9 	10 	7 	
9 	8 	9 	7 	9 	10 	
7 	9 	6 	6 	5 	10 	
6 	6 	10 	6 	6 	5 	
9 	6 	5 	5 	10 	8 	
7 	6 	5 	8 	10 	6 	
6 	8 	9 	5 	6 	8 	
9 	7 	9 	5 	10 	8 	
6 	7 	5 	9 	6 	7 	
7 	6 	5 	6 	8 	10 	
9 	8 	10 	6 	8 	5 	
5 	7 	7 	6 	8 	9 	
7 	5 	5 	6 	6 	10 	
8 	5 	5 	10 	10 	9 	
10 	7 	9 	8 	10 	8 	
10 	5 	8 	9 	8 	9 	
9 	10 	9 	6 	5 	9 	
7 	5 	10 	7 	9 	6 	
6 	5 	7 	9 	9 	5 	
9 	6 	9 	6 	5 	7 	
8 	6 	7 	9 	9 	7 	
7 	5 	6 	7 	7 	5 	
10 	6 	7 	9 	5 	10 	
10 	6 	7 	6 	10 	9 	
1 	1 	1 	1 	1 	1 	
1 	1 	0 	1 	1 	1 	
0 	1 	1 	0 	1 	0 	
1 	0 	0 	1 	1 	1 	
1 	1 	1 	1 	0 	1 	
1 	1 	0 	1 	1 	1 	
0 	1 	1 	0 	0 	1 	
1 	1 	0 	1 	1 	1 	
1 	1 	1 	1 	0 	1 	
1 	1 	0 	1 	1 	1 	
1 	1 	1 	0 	1 	1 	
0 	1 	1 	1 	0 	1 	
1 	0 	0 	0 	0 	1 	
1 	1 	0 	0 	1 	0 	
1 	1 	1 	1 	1 	0 	
0 	1 	0 	1 	1 	1 	
1 	1 	0 	0 	1 	1 	
1 	1 	0 	1 	0 	1 	
0 	0 	0 	1 	1 	0 	
1 	1 	1 	1 	1 	1 	
0 	1 	0 	1 	1 	0 	
1 	1 	1 	1 	0 	1 	
0 	1 	0 	1 	0 	1 	
1 	1 	1 	0 	0 	0 	
1 	0 	1 	1 	1 	1 	
1 	1 	1 	1 	1 	0 	
