400
3
20 	40 	60 	80 	100 	120 	140 	160 	180 	200 	220 	240 	260 	280 	300 	320 	340 	360 	380 	400 	420 	440 	460 	480 	500 	520 	540 	560 	580 	600 	620 	640 	660 	680 	700 	720 	740 	760 	780 	800 	820 	840 	860 	880 	900 	920 	940 	960 	980 	1000 	1020 	1040 	1060 	1080 	1100 	1120 	1140 	1160 	1180 	1200 	1220 	1240 	1260 	1280 	1300 	1320 	1340 	1360 	1380 	1400 	1420 	1440 	1460 	1480 	1500 	1520 	1540 	1560 	1580 	1600 	1620 	1640 	1660 	1680 	1700 	1720 	1740 	1760 	1780 	1800 	1820 	1840 	1860 	1880 	1900 	1920 	1940 	1960 	1980 	2000 	2020 	2040 	2060 	2080 	2100 	2120 	2140 	2160 	2180 	2200 	2220 	2240 	2260 	2280 	2300 	2320 	2340 	2360 	2380 	2400 	2420 	2440 	2460 	2480 	2500 	2520 	2540 	2560 	2580 	2600 	2620 	2640 	2660 	2680 	2700 	2720 	2740 	2760 	2780 	2800 	2820 	2840 	2860 	2880 	2900 	2920 	2940 	2960 	2980 	3000 	3020 	3040 	3060 	3080 	3100 	3120 	
20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	19 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	13 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
0 	0 	0 	
4 	8 	10 	
4 	6 	3 	
5 	8 	7 	
9 	9 	2 	
7 	8 	8 	
9 	2 	6 	
10 	9 	10 	
5 	4 	1 	
4 	6 	1 	
3 	4 	9 	
2 	4 	4 	
4 	8 	1 	
2 	10 	10 	
1 	5 	8 	
4 	3 	8 	
3 	1 	1 	
5 	6 	6 	
7 	9 	5 	
2 	5 	10 	
9 	2 	2 	
8 	10 	10 	
4 	7 	8 	
3 	1 	4 	
6 	10 	5 	
5 	7 	5 	
5 	4 	5 	
5 	9 	5 	
4 	8 	6 	
6 	1 	2 	
6 	10 	4 	
1 	6 	1 	
2 	3 	5 	
3 	1 	4 	
3 	1 	8 	
6 	10 	1 	
3 	8 	3 	
10 	3 	4 	
4 	3 	4 	
5 	2 	3 	
10 	2 	5 	
7 	9 	3 	
4 	1 	1 	
7 	1 	7 	
4 	4 	9 	
9 	9 	3 	
4 	3 	1 	
9 	9 	4 	
9 	3 	9 	
5 	4 	1 	
5 	4 	7 	
10 	9 	1 	
9 	6 	10 	
1 	10 	7 	
6 	4 	2 	
9 	1 	5 	
10 	7 	6 	
8 	9 	9 	
10 	3 	9 	
7 	7 	10 	
2 	7 	9 	
9 	4 	3 	
4 	7 	4 	
7 	6 	8 	
1 	9 	5 	
7 	6 	9 	
3 	4 	10 	
8 	6 	4 	
5 	6 	4 	
4 	8 	10 	
10 	10 	8 	
4 	3 	4 	
10 	8 	8 	
6 	2 	3 	
3 	9 	2 	
6 	9 	5 	
1 	3 	6 	
6 	1 	9 	
2 	2 	1 	
4 	9 	9 	
5 	5 	1 	
10 	4 	8 	
4 	3 	2 	
2 	3 	2 	
5 	3 	6 	
6 	6 	3 	
6 	8 	8 	
7 	2 	7 	
8 	3 	4 	
2 	10 	6 	
10 	10 	3 	
1 	10 	2 	
10 	1 	7 	
1 	5 	9 	
5 	4 	4 	
9 	9 	8 	
1 	4 	9 	
8 	8 	2 	
9 	5 	8 	
1 	5 	10 	
1 	7 	5 	
3 	5 	7 	
4 	4 	8 	
9 	6 	1 	
9 	6 	5 	
8 	5 	2 	
4 	4 	10 	
3 	6 	3 	
4 	6 	8 	
3 	8 	2 	
7 	6 	1 	
1 	4 	2 	
10 	10 	7 	
7 	8 	9 	
9 	8 	1 	
9 	7 	9 	
10 	9 	4 	
7 	2 	8 	
5 	10 	3 	
1 	9 	3 	
8 	9 	5 	
5 	2 	8 	
7 	10 	5 	
2 	6 	10 	
8 	2 	4 	
6 	8 	4 	
7 	7 	8 	
10 	2 	10 	
7 	1 	4 	
9 	5 	2 	
5 	6 	1 	
4 	2 	5 	
5 	5 	1 	
1 	9 	5 	
7 	10 	4 	
4 	3 	2 	
3 	2 	4 	
5 	2 	2 	
1 	8 	9 	
5 	4 	6 	
7 	4 	3 	
10 	9 	2 	
5 	1 	9 	
4 	10 	6 	
6 	2 	8 	
9 	7 	5 	
8 	4 	6 	
4 	7 	5 	
8 	4 	1 	
6 	10 	4 	
8 	6 	6 	
9 	1 	9 	
4 	7 	10 	
4 	3 	8 	
1 	4 	1 	
4 	7 	2 	
10 	3 	10 	
5 	10 	2 	
4 	3 	5 	
10 	8 	5 	
10 	5 	2 	
3 	8 	3 	
4 	10 	8 	
7 	7 	3 	
4 	7 	1 	
9 	1 	8 	
7 	6 	10 	
7 	6 	3 	
8 	2 	10 	
3 	3 	6 	
7 	5 	3 	
3 	2 	1 	
10 	1 	3 	
9 	4 	1 	
9 	9 	2 	
1 	6 	9 	
3 	4 	6 	
4 	9 	7 	
5 	7 	4 	
7 	3 	7 	
6 	6 	10 	
5 	7 	6 	
2 	4 	4 	
9 	10 	6 	
6 	7 	1 	
10 	8 	6 	
2 	6 	7 	
7 	9 	8 	
6 	4 	3 	
10 	10 	4 	
3 	6 	5 	
2 	6 	9 	
4 	6 	9 	
5 	2 	8 	
9 	2 	3 	
2 	2 	8 	
6 	1 	5 	
2 	2 	7 	
