10
6
10 	20 	30 	40 	50 	60 	70 	80 	90 	100 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	1 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
0 	0 	0 	0 	0 	0 	
5 	7 	6 	8 	10 	7 	
9 	9 	9 	10 	8 	9 	
7 	8 	8 	7 	6 	7 	
9 	8 	10 	5 	9 	8 	
6 	7 	5 	9 	9 	7 	
9 	7 	6 	5 	7 	10 	
7 	6 	10 	5 	6 	5 	
7 	10 	6 	6 	6 	9 	
7 	8 	5 	8 	5 	7 	
7 	5 	9 	7 	5 	7 	
1 	1 	1 	1 	1 	1 	
0 	1 	0 	1 	1 	1 	
1 	1 	0 	1 	1 	1 	
1 	1 	0 	0 	1 	1 	
0 	1 	1 	1 	1 	1 	
1 	1 	1 	1 	0 	1 	
1 	1 	0 	1 	1 	1 	
1 	1 	1 	0 	0 	1 	
0 	0 	0 	1 	1 	0 	
1 	1 	1 	0 	1 	1 	
1 	0 	1 	1 	1 	1 	
