25
3
20 	40 	60 	80 	100 	120 	140 	160 	180 	200 	220 	
20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
20 	20 	20 	20 	11 	20 	20 	20 	20 	20 	20 	
20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	20 	
0 	0 	0 	
8 	7 	8 	
5 	7 	6 	
8 	10 	7 	
9 	9 	9 	
10 	8 	9 	
7 	8 	8 	
7 	6 	7 	
9 	8 	10 	
5 	9 	8 	
6 	7 	5 	
9 	9 	7 	
9 	7 	6 	
5 	7 	10 	
7 	6 	10 	
5 	6 	5 	
7 	10 	6 	
6 	6 	9 	
7 	8 	5 	
8 	5 	7 	
7 	5 	9 	
7 	5 	7 	
9 	6 	10 	
8 	5 	7 	
6 	9 	5 	
6 	10 	6 	
1 	1 	1 	
0 	0 	1 	
1 	1 	0 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	1 	
1 	0 	0 	
0 	0 	1 	
0 	1 	1 	
0 	1 	0 	
1 	0 	1 	
1 	0 	0 	
0 	1 	0 	
0 	1 	1 	
0 	1 	1 	
1 	1 	0 	
1 	1 	1 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
1 	1 	0 	
0 	0 	1 	
0 	0 	1 	
