100
6
10 	20 	30 	40 	50 	60 	70 	80 	90 	100 	110 	120 	130 	140 	150 	160 	170 	180 	190 	200 	210 	220 	230 	240 	250 	260 	270 	280 	290 	300 	310 	320 	330 	340 	350 	360 	370 	380 	390 	400 	410 	420 	430 	440 	450 	460 	470 	480 	490 	500 	510 	520 	530 	540 	550 	560 	570 	580 	590 	600 	610 	620 	630 	640 	650 	660 	670 	680 	690 	700 	710 	720 	730 	740 	750 	760 	770 	780 	790 	800 	810 	820 	830 	840 	850 	860 	870 	880 	890 	900 	
10 	10 	10 	7 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	5 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	10 	
0 	0 	0 	0 	0 	0 	
4 	6 	3 	5 	8 	7 	
9 	9 	2 	7 	8 	8 	
9 	2 	6 	10 	9 	10 	
5 	4 	1 	4 	6 	1 	
3 	4 	9 	2 	4 	4 	
4 	8 	1 	2 	10 	10 	
1 	5 	8 	4 	3 	8 	
3 	1 	1 	5 	6 	6 	
7 	9 	5 	2 	5 	10 	
9 	2 	2 	8 	10 	10 	
4 	7 	8 	3 	1 	4 	
6 	10 	5 	5 	7 	5 	
5 	4 	5 	5 	9 	5 	
4 	8 	6 	6 	1 	2 	
6 	10 	4 	1 	6 	1 	
2 	3 	5 	3 	1 	4 	
3 	1 	8 	6 	10 	1 	
3 	8 	3 	10 	3 	4 	
4 	3 	4 	5 	2 	3 	
10 	2 	5 	7 	9 	3 	
4 	1 	1 	7 	1 	7 	
4 	4 	9 	9 	9 	3 	
4 	3 	1 	9 	9 	4 	
9 	3 	9 	5 	4 	1 	
5 	4 	7 	10 	9 	1 	
9 	6 	10 	1 	10 	7 	
6 	4 	2 	9 	1 	5 	
10 	7 	6 	8 	9 	9 	
10 	3 	9 	7 	7 	10 	
2 	7 	9 	9 	4 	3 	
4 	7 	4 	7 	6 	8 	
1 	9 	5 	7 	6 	9 	
3 	4 	10 	8 	6 	4 	
5 	6 	4 	4 	8 	10 	
10 	10 	8 	4 	3 	4 	
10 	8 	8 	6 	2 	3 	
3 	9 	2 	6 	9 	5 	
1 	3 	6 	6 	1 	9 	
2 	2 	1 	4 	9 	9 	
5 	5 	1 	10 	4 	8 	
4 	3 	2 	2 	3 	2 	
5 	3 	6 	6 	6 	3 	
6 	8 	8 	7 	2 	7 	
8 	3 	4 	2 	10 	6 	
10 	10 	3 	1 	10 	2 	
10 	1 	7 	1 	5 	9 	
5 	4 	4 	9 	9 	8 	
1 	4 	9 	8 	8 	2 	
9 	5 	8 	1 	5 	10 	
1 	7 	5 	3 	5 	7 	
4 	4 	8 	9 	6 	1 	
9 	6 	5 	8 	5 	2 	
4 	4 	10 	3 	6 	3 	
4 	6 	8 	3 	8 	2 	
7 	6 	1 	1 	4 	2 	
10 	10 	7 	7 	8 	9 	
9 	8 	1 	9 	7 	9 	
10 	9 	4 	7 	2 	8 	
5 	10 	3 	1 	9 	3 	
8 	9 	5 	5 	2 	8 	
7 	10 	5 	2 	6 	10 	
8 	2 	4 	6 	8 	4 	
7 	7 	8 	10 	2 	10 	
7 	1 	4 	9 	5 	2 	
5 	6 	1 	4 	2 	5 	
5 	5 	1 	1 	9 	5 	
7 	10 	4 	4 	3 	2 	
3 	2 	4 	5 	2 	2 	
1 	8 	9 	5 	4 	6 	
7 	4 	3 	10 	9 	2 	
5 	1 	9 	4 	10 	6 	
6 	2 	8 	9 	7 	5 	
8 	4 	6 	4 	7 	5 	
8 	4 	1 	6 	10 	4 	
8 	6 	6 	9 	1 	9 	
4 	7 	10 	4 	3 	8 	
1 	4 	1 	4 	7 	2 	
10 	3 	10 	5 	10 	2 	
4 	3 	5 	10 	8 	5 	
10 	5 	2 	3 	8 	3 	
4 	10 	8 	7 	7 	3 	
4 	7 	1 	9 	1 	8 	
7 	6 	10 	7 	6 	3 	
8 	2 	10 	3 	3 	6 	
7 	5 	3 	3 	2 	1 	
10 	1 	3 	9 	4 	1 	
9 	9 	2 	1 	6 	9 	
3 	4 	6 	4 	9 	7 	
5 	7 	4 	7 	3 	7 	
6 	6 	10 	5 	7 	6 	
2 	4 	4 	9 	10 	6 	
6 	7 	1 	10 	8 	6 	
2 	6 	7 	7 	9 	8 	
6 	4 	3 	10 	10 	4 	
3 	6 	5 	2 	6 	9 	
4 	6 	9 	5 	2 	8 	
9 	2 	3 	2 	2 	8 	
6 	1 	5 	2 	2 	7 	
7 	1 	3 	4 	8 	10 	
